index,reference_id,claim_id,affirmation,entity_label,property_label,object_label,final_url,manual_label
193,5417eb8141d799cd0a1bcba31b5ee8516c0cf624,Q100345708$4D06CE30-BC57-4174-B07B-F68C3E829BD6,The SABADELL FOCUSED SUPPORT FOR SMES AND MIDCAPS project is in the line of credit sector.,SABADELL FOCUSED SUPPORT FOR SMES AND MIDCAPS project,sector,line of credit,https://www.eib.org/en/projects/pipelines/all/20190075,1.B.
194,ebca40fa368ea8bbab55c6c65117fd8ed409a6c2,Q85982652$B1A09229-FCEA-43C2-919A-AE061E21FB20,Lumoso Harmoni is registered in Indonesia.,Lumoso Harmoni,country of registry,Indonesia,https://www.vesseltracking.net/ship/lumoso-harmoni-9405461,1.A.
195,a276dccde68fef6773ad0624d9eff44b990eb88c,Q39036991$49885BC2-79FF-41B9-BBD9-D0C4879A695A,Rei Ayanami is a character in Magma Diver.,Magma Diver,characters,Rei Ayanami,https://evangelion.fandom.com/wiki/Episode:10?oldid=34324#Overview,1.D.
196,99ef253ad13d8664e5565056461950551bd0c766,Q3229669$5B85FFE6-4A4C-46F8-9F26-92D81067B80C,Leonard Eron died on 03/05/2007.,Leonard Eron,date of death,03/05/2007,http://archive.ph/BVdHk,1.D.
197,452141a2910022c8c4bf97fe0399f80437859405,Q75820988$F6C8E4FB-473A-4E60-93C6-5A967C4C5BE0,Arthur Percival Dean married Jessie Margaret Gaunt.,Arthur Percival Dean,marry,Jessie Margaret Gaunt,https://www.thepeerage.com/p34734.htm#i347340,1.A.
198,f50fb879e2d0288defb042c16492bf6a55dc27ea,Q56750283$B1D7BCF5-2DF6-4B89-AAA9-E2CBC79E569F,The First Home Saver Accounts Act 2008 is maintained by the Department of the Treasury.,First Home Saver Accounts Act 2008,maintained by,Department of the Treasury,https://www.legislation.gov.au/Details/C2013C00564,1.D.
199,f3931c6011b74bae7ab05807dd8a38b3acbab848,Q83591534$044CD29E-F79E-4297-981C-7ADBB7FE0A6A,The gross tonnage of IMO 9233325 is 85868.,Category:IMO 9233325,gross tonnage,85868,https://www.vesseltracking.net/ship/prosper-9233325,1.A.
200,8077940e48154fa6f3db51211c21614047d7fed3,Q100536262$5CE8F3A5-C40A-4A44-B72D-23864D0F2CCA,Ruairi Quinn is the author of the Education and Training Boards Act 2013 (Commencement) Order 2013.,Education and Training Boards Act 2013 (Commencement) Order 2013,author,Ruairi Quinn,https://www.irishstatutebook.ie/eli/2013/si/211/made/en,1.D.
201,a11898f5409e7ebff2cf4f2eafadce6dc4d1b743,Q95114298$C156922E-CDBA-4D53-A171-F4F0F00CCA00,Gedalia Pirei is a tailor.,Gedalia Pirei,profession,tailor,https://yvng.yadvashem.org/nameDetails.html?itemId=1010577,1.A.
202,055180d586f4612f4412245a124ad670cf9926af,Q75339650$90E26A42-0316-4061-88DC-F5EA4970D1F1,Charles Augustus Phillimore married Alice Campion.,Charles Augustus Phillimore,marry,Alice Campion,https://www.thepeerage.com/p7359.htm#i73589,1.A.
203,a950706f2cc0f4cb5c30d09a4b22a81625b120c4,Q4795058$ED1E176D-8BDD-48C3-8928-90AB54652489,Arnold Gamson was born on 30/12/1926.,Arnold Gamson,date of birth,30/12/1926,https://www.legacy.com/us/obituaries/nytimes/name/arnold-gamson-obituary?n=arnold-gamson&pid=187919193,1.B.
204,5a440e04cc8d9e58e2e2dfe362a22729b7aaf0ec,Q30271677$6B59A549-8F5A-426D-B857-4A70EE003C0E,Campaign for College Opportunity is located in the United States of America.,Campaign for College Opportunity,land,United States of America,https://www.charitynavigator.org/ein/200427622,1.D.
205,43e81f6c0b889597e32e9e83bb904df883a3599f,Q99606106$1E3767AC-1BBE-4E82-B21C-EE5F2342BB7A,The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016 was published in 2016.,The Air Navigation (Restriction of Flying) (Corfe Mullen Dorset) (Emergency) Regulations 2016,publication date,2016,https://www.bailii.org/uk/legis/num_reg/2016/uksi_20161148_en_1.html,1.D.
206,9d50e2e4436276fd88fd661118ad1e7e5d8f0cc7,Q64566399$B36A6AA0-2C48-432C-8FD2-03F068E1650F,Max International School is located in India.,Max International School,land,India,https://schools.org.in/malappuram/32051300904/,1.B.
207,ec1d7668d08a14cc342ec7e8df8f4a00bc7a3f41,Q1452413$62920D81-1DD4-458D-A165-8DA7B84CCE0B,Fred Lewis Crawford's native name is Fred Lewis Crawford.,Fred Lewis Crawford,native name,Fred Lewis Crawford,https://bioguide.congress.gov/search/bio/C000889,1.D.
208,6baf81e2508feb7166a733953d1e41c08f325201,Q99699410$27251751-F22D-4D07-AB9C-80D4951B08F9,The South Downs National Park Authority (Establishment) Order 2010 applies to the jurisdiction of the United Kingdom.,The South Downs National Park Authority (Establishment) Order 2010,applies to jurisdiction,United Kingdom,https://www.bailii.org/uk/legis/num_reg/2010/uksi_20100497_en_1.html,1.D.
209,76b04346ad57869d9e5ae1007ba8343d708ab6f9,Q7586053$AD344012-A522-4A8A-AF64-16F859E2EA9A,Yutaka Higuchi began work in 1983.,Yutaka Higuchi,start time for work,1983,https://en.wikipedia.org/w/index.php?title=Yutaka_Higuchi_(musician)&oldid=852886961,1.A.
210,a56915afdfd325d3fcb4dee29b658731035ec14f,Q2073209$F531D634-B4B4-4CFB-AD3D-1980B8154463,"The Pedagogical Museum is located at Zoloti Vorota, across from the building of the National Academy of Sciences of Ukraine.",Pedagogical Museum,directions,Metro station: Zoloti Vorota. Across from the building of the National Academy of Sciences of Ukraine,https://en.wikivoyage.org/wiki/Kiev?oldid=3914553,1.A.
211,573d5c8275f28f65a3dffa84d5f38635b829fe66,Q24087926$A279E382-9112-40E6-9170-4A3BA244A3DC,Claude Charles Dawson died in 1945.,Claude Charles Dawson,date of death,1945,https://adb.anu.edu.au/biography/dawson-claude-charles-9927,1.A.
212,5c06b000809ebde8f6d7a4ea8313186a1f4be658,q2892288$5214BCAE-4D44-4A9A-AA5B-E89D839B3A6F,Pete Duel was born on 24/02/1940.,Pete Duel,date of birth,24/02/1940,https://www.findagrave.com/memorial/6103572/peter-deuel-duel,1.B.
213,9f98b46d5dac6eb674c17d3ad9ba216689b30161,Q54952897$831A34FB-91DB-4624-ABFB-42EFBC1206E3,Adolph H. Kayser House is located in the United States of America.,Adolph H. Kayser House,land,United States of America,https://www.archinform.net/entry.htm?ID=pu5b5m7cp15ed9h2qec25ba69t&loc=%2Fprojekte%2F74481.htm,1.B.
214,a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468$FEBA7F3A-889A-4AA2-966C-1909AA413256,"Joseph Emil, Hereditary Prince of Oettingen-Spielberg has the hereditary title of Hereditary Prince.","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",hereditary title,Hereditary Prince,https://www.thepeerage.com/p32790.htm#i327892,1.D.
215,63ea2879430c94231f3a5fecb2a82ade33b3e96f,Q54815164$CC304C48-B517-476B-BCEB-535D89D6DD95,Zola Levitt Ministries is located in the United States of America.,Zola Levitt Ministries,land,United States of America,https://www.charitynavigator.org/ein/751680391,1.D.
216,dbc204900466a0f066fe0fcecb80eedc0e867376,Q17834412$71144D0C-D6CE-4FD5-8412-52C322E7B61F,"Moulin, Baledmund Road, Old Mill is located in Perth and Kinross.","Moulin, Baledmund Road, Old Mill",is located in,Perth and Kinross,http://portal.historicenvironment.scot/designation/LB47527,1.B.
217,a17c2e693999c2010cc217799273a48854e90dc2,Q100568154$F3FD7387-48DF-4B8A-B941-594EA7398951,"James Tully is the author of the Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974.","Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974",author,James Tully,https://www.irishstatutebook.ie/eli/1974/si/44/made/en,1.D.
218,2c78595ec82836365718148d74e773433ddb451d,Q6286383$FAA1D274-5615-452C-A99E-3317AA9C4A45,Joseph Périnault was born on 08/10/1732.,Joseph Périnault,date of birth,08/10/1732,http://www.biographi.ca/en/bio/perinault_joseph_5E.html,1.A.
219,c718490d3cd288d8c6321da48f46eb3049c0ad8b,Q28023150$B1D05F33-A490-4809-9A02-2D87A0718F20,Julius has a thickness of 1.5 centimetres.,Julius,thickness,1.5 centimetre,https://www.rct.uk/collection/402419/julius,1.D.
220,b7f9a5347fe44bfb17b51b3ccbfbeacc148a37be,Q420595$0DF709AC-7844-4F67-A21D-B91744843C56,The chemical formula for tigecycline is C29H39N5O8.,tigecycline,chemical formula,C₂₉H₃₉N₅O₈,https://go.drugbank.com/drugs/DB00560,1.B.
221,106ee2a28080cfb335c53073f3c48a120dbcd096,Q537211$E19901DA-FE6D-42EA-B138-A4ADF8337041,Dong Qichang was born in 1555.,Dong Qichang,date of birth,1555,https://www.britannica.com/biography/Dong-Qichang,1.A.
222,410bd8658602cc859be22d5165ffd3ded97c9d82,Q7600978$2D912D76-7D29-4177-B2B7-EB1681B2AB6C,Majel Barrett is a voice actor in Star Trek: Judgment Rites.,Star Trek: Judgment Rites,voice actor,Majel Barrett,https://memory-alpha.fandom.com/wiki/Star_Trek:_Judgment_Rites?oldid=2380202#Co-starring,1.B.
223,31bcb2013fdaf00e9ccbeccf70e6226dc1fb8362,Q93433976$31980f0b-4870-488f-9a3d-2056860b135d,Campbell R. McConnell died on 05/01/2019.,Campbell R. McConnell,date of death,05/01/2019,https://news.cornellcollege.edu/2019/04/campbell-r-mcconnell-50-report/,1.A.
224,16117d6933170dff2ecfdf14b2ca39777d0be64b,q63037$FD2CA7BE-FCC6-4943-9402-CE766EFCD097,Klaas Carel Faber died on 24/05/2012.,Klaas Carel Faber,date of death,24/05/2012,https://www.bbc.co.uk/news/world-europe-18219795,1.D.
225,3b2a1545c75fff8548ba767a626d3433c5ab0d80,Q7542$54121C79-BAEF-4420-B943-4F17A2AF1481,Prince is a singer-songwriter.,Prince,profession,singer-songwriter,https://www.allmusic.com/album/controversy-a-tribute-to-prince-mw0000582702,2.B.
226,4ac902c4e0d56af326700cf6293959692ad1cb77,Q336077$8E668BA6-5FBC-4F1C-B279-72D4BD5E9199,"Garnet Wolseley, 1st Viscount Wolseley was born on 04/06/1833.","Garnet Wolseley, 1st Viscount Wolseley",date of birth,04/06/1833,http://www.biographi.ca/en/bio/wolseley_garnet_joseph_14E.html,1.A.
227,8913e89f18bc72086b9bfe17a923e0317ced9158,Q90540217$6fc4bafd-4ab8-fdf6-677e-aa3e72169b40,Merle Eisenberg is a historian.,Merle Eisenberg,profession,historian,https://history.princeton.edu/people/merle-eisenberg,1.B.
228,8d636ccbd8a0372caf14127d83fc7dee2e5c7303,Q215804$E3C2F4D8-389C-450D-8DE7-4C4716A8D752,Felix von Luckner was born on 09/06/1881.,Felix von Luckner,date of birth,09/06/1881,https://www.findagrave.com/memorial/22038/felix-von_luckner,1.B.
229,1e1f43a6129d98f6712e3443b9d77e7e604a550b,Q5074718$8FD6BC01-5A84-4E00-9660-E3AA55194D95,Charles-Antoine-Ernest Gagnon was born on 04/12/1846.,Charles-Antoine-Ernest Gagnon,date of birth,04/12/1846,http://www.biographi.ca/en/bio/gagnon_charles_antoine_ernest_13E.html,1.A.
230,0d48107f491fb6c21b65a23a4b8e270829abd3ca,Q75315441$39148F59-1E4B-401E-9FEF-0A22B77E4DC5,Mary Amicia Eyston was born on 24/12/1931.,Mary Amicia Eyston,date of birth,24/12/1931,https://www.thepeerage.com/p5775.htm#i57745,1.A.
231,6e4f3be049bfb4f0adc571f8df55f1339545137a,q62515$94690147-1A5A-4D42-8EF7-85380615824A,Gunter Sachs died on 07/05/2011.,Gunter Sachs,date of death,07/05/2011,https://www.bbc.co.uk/news/world-europe-13327822,1.D.
232,1f85db33341af26dfa836aabd3178f60258b3838,q2982589$4E748CF5-D45D-4052-9581-A172B10B116D,Colin Deans was born on 03/05/1955.,Colin Deans,date of birth,03/05/1955,http://en.espn.co.uk/statsguru/rugby/player/8591.html,1.B.
233,60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669$A255269D-A926-4127-87EE-207C728D0D3B,Benjamin Ruggles served as a United States senator.,Benjamin Ruggles,held position,United States senator,https://bioguide.congress.gov/search/bio/R000500,1.A.
234,d6786d246181d3da5e953b76bd4b220582798104,Q90743306$afaf514a-465a-69b7-c71d-40e1180aeadf,Guile-Gcrypt's software version identifier is 0.2.1.,Guile-Gcrypt,software version identifier,0.2.1,https://lists.libreplanet.org/archive/html/guile-sources/2019-12/msg00004.html,1.A.
235,29ed563395ef3fdfe719bce0c76b0bb7c8957904,Q3082017$B19B2EDB-9574-4145-97E2-33ADA50C828F,Francisque Poulbot died on 16/09/1946.,Francisque Poulbot,date of death,16/09/1946,https://www.lambiek.net/artists/p/poulbot.htm,1.B.
236,e25a77811aa0251b02d1c51831ca32afeebf95fe,Q7383210$DBCF48E5-A928-4F8B-80ED-2B2B42BBC6B3,Ruth Shaw Wylie died on 30/01/1989.,Ruth Shaw Wylie,date of death,30/01/1989,https://snaccooperative.org/ark:/99166/w6pv6vp7,1.B.
237,4ba34df51b44dbc585f0c6777c98a4138b0bd233,Q5569568$E5768166-4C9D-4DCE-A919-F0C140FE7701,Glide Memorial Church is located at the intersection of Taylor St. and Ellis St.,Glide Memorial Church,directions,intersection of Taylor St and Ellis St,https://en.wikivoyage.org/wiki/San_Francisco/Civic_Center-Tenderloin?oldid=3960755,1.A.
238,7819964e5ebbe74fce38d75b606487f3fbd09547,Q100338444$5C523C22-15FC-44F9-A7DB-A8B3262FBF23,The Nicosia Urban Infrastructure project is part of the urban planning sector.,Nicosia Urban Infrastructure project,sector,urban planning,https://www.eib.org/en/projects/pipelines/all/20100255,1.B.
239,65721fce0505785f03861baddc9c8f8c160b665b,Q106979638$0BB0B57E-545A-45CA-A6C0-0C86E7AB9790,EIB INFO 1-2010 (n°137) was published on 24/03/2010.,EIB INFO 1-2010 (n°137),publication date,24/03/2010,https://www.eib.org/en/publications/eib-information-1-2010-n137,1.B.
240,1ae29e92f75f56223d8c7032bc766b2abc6cd4aa,Q315893$C1179F4F-FF95-4348-A757-B0ECF80911E3,Shulgi died in 2046BC.,Shulgi,date of death,2046BC,https://www.britannica.com/biography/Shulgi,2.B.
241,42a1f4408027d6da489ba6e931145f3f598cf923,Q2045555$16E1385F-0707-4FDA-B654-DB9E649B13E4,Lawrence J Hogan was a United States representative.,Lawrence J. Hogan,held position,United States representative,https://bioguide.congress.gov/search/bio/H000692,1.A.
242,0f85784cdeae7cd71e8bb122adfcc49e4858978c,Q16641603$BE871FD0-1F36-4FC3-AE48-AFA1DC044265,Henri Reculé was born on 02/06/1970.,Henri Reculé,date of birth,02/06/1970,https://www.lambiek.net/artists/r/recule_h.htm,1.B.
243,31eb33983032652190c464cfb0cbd345e0afd318,Q3612859$C4AD07B2-BC28-4361-9FCE-65D5BF23F57C,Moose Jaw Municipal Airport is 13 km northeast of Moose Jaw.,Moose Jaw Municipal Airport,directions,13 km northeast of Moose Jaw,https://en.wikivoyage.org/wiki/Moose_Jaw?oldid=3816021,1.A.
244,6606d407084a87c73389e10e231692913d12e83b,Q63162450$FC411B65-F042-4A8A-9C7E-059AC09DBCCF,William Wasteneys Smith died in 1914.,William Wasteneys Smith,date of death,1914,https://www.gracesguide.co.uk/William_Wasteneys_Smith,1.A.
245,07fc2ad2f9f2100c9d64d062f579849811b67922,Q415909$58ED2E0D-0727-4C4D-A44C-2312B802B582,Capreomycin has an isomeric SMILES of [H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.,capreomycin,isomeric SMILES,[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O,https://go.drugbank.com/drugs/DB00314,1.B.
246,29b7791b38346bec2838192e4a6da4dc3964c6c2,q2420578$9DBA09EE-947B-4E65-9D78-761E4498914D,Thibaudeau Rinfret was born on 22/06/1879.,Thibaudeau Rinfret,date of birth,22/06/1879,https://www.findagrave.com/memorial/7327951/thibaudeau-rinfret,1.A.
247,ab3e9ada7246257ffbfb86fa90a54f25e45a704e,Q583556$2AD75C92-953E-47CB-93A6-D082674F4231,The average white band started in 1972.,Average White Band,start time for work,1972,https://en.wikipedia.org/w/index.php?title=Average_White_Band&oldid=921360877,1.A.
248,facce5a2ba1e1a15fa43222fd84e4b37148bb0fc,Q20998470$299a7c8c-4104-0e3a-3392-6322ae391d6b,Zeck is written in Latin script.,Zeck,writing system,Latin script,http://archive.ph/K693K,2.B.
249,4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275$6fd4147b-bd06-4f39-aada-b50e4fc794c2,The Man in Green Cloak has an inventory number of 69.9.2.,Man in Green Cloak,inventory number,69.9.2,https://art.seattleartmuseum.org/objects/19751/man-in-green-cloak,1.D.
250,37531a950309d5293f685d5aa6fea421aac9031b,Q59279451$08E45047-94A0-49F0-97FA-85742EE156F9,The original language of Asha is Hindi.,Asha,original language,Hindi,https://indiancine.ma/CMV,1.B.
251,84df9db4189d9d359100930175bd594dbe2e46b0,Q56378906$D065B96A-253B-4336-98FA-4F3D2281FE88,Manuel Sotomayor and Luna married Princess Maria Cristina of Bourbon-Two Sicilies.,Manuel Sotomayor y Luna,marry,Princess Maria Cristina of Bourbon-Two Sicilies,https://www.thepeerage.com/p11218.htm#i112176,1.A.
252,c7c5fd4e9f01b69c4a638efded338432aac306e7,Q26085319$9bbe4490-4257-079d-f94b-f81f7e56bbce,"Portable Document Format, version 1.6, was published in 2004.","Portable Document Format, version 1.6",publication date,2004,https://www.loc.gov/preservation/digital/formats/fdd/fdd000276.shtml,1.A.
253,5cc1e242ef28e63b023de3834fd1962c8adb96d3,Q2897104$2867916f-4f6a-76d4-b077-84932a18fbe2,Sinatra Sings Great Songs from Great Britain has a review score of 2.5.,Sinatra Sings Great Songs from Great Britain,review score,2.5,https://www.allmusic.com/album/mw0000095905,1.B.
254,72bd96983ac3ca9e118a34a14ba96e53e7d86cb6,Q141677$24393CAD-6EC5-4D36-AC43-6FDC74B0D9D2,"Xi'an Xianyang International Airport is 40 km northwest of the city centre, in Xianyang.",Xi'an Xianyang International Airport,directions,"is 40 km northwest of the city centre, in Xianyang",https://en.wikivoyage.org/wiki/Xi'an?oldid=3733002,1.A.
255,b25d3e05efd5cd401ce0a6f011f62e44ac790d9a,Q100558103$A9FCB9D8-9DB8-494A-8326-8C6C5A0B536D,"The Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951 was published in 1951.","Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951",publication date,1951,https://www.irishstatutebook.ie/eli/1951/si/171/made/en/print,1.B.
256,9a09c270545156eb1f44f3afd7acf2a8ed0eda33,Q274959$5e9b49c0-4462-58f8-a047-5d679fec3813,The boiling point of distilled water is 100 degrees Celsius.,distilled water,boiling point,100 degree Celsius,https://go.drugbank.com/drugs/DB09145,1.B.
257,cf0a6468463c412992cda87d7afcc8558aae8466,Q97440993$870f91cf-479e-f3a6-32c1-bc913aa5963f,Patricq Kroon was born on 17/03/1862.,Patricq Kroon,date of birth,17/03/1862,https://www.lambiek.net/artists/k/kroon_patrick.htm,1.B.
258,b4f110b23c647f1183af7939d9696388fad26032,Q100343413$0596DF87-2A84-4BA8-B5F0-C45B330B12D8,The Sachsen-Anhalt Gesundheitsfürsorge II project was created on 25/04/2005.,Sachsen-Anhalt Gesundheitsfürsorge II project,created,25/04/2005,https://www.eib.org/en/projects/pipelines/all/20040395,1.B.
259,ccdd41d347f113b0296d58662cbbaec79e647e4d,Q753159$F08083AF-0AE9-4517-B493-05EB68D8CD50,Dragon Fight is an action film.,Dragon Fight,genre,action film,https://www.nytimes.com/reviews/movies,2.B.
260,0989981247aeffa88a0d1a8aee1b4322d4cb3bb0,Q443904$23143A57-C873-4194-95FD-0116AF91A6FE,Beryl Clutterbuck Markham died on 03/08/1986.,Beryl Clutterbuck Markham,date of death,03/08/1986,https://www.britannica.com/biography/Beryl-Markham,1.A.
261,b60ce640d964f09af645449653ba289bd9b1ff7e,Q92209606$ecb4615e-4299-bda1-0ec2-fc54c40e6f57,Mary W Ballard is employed by the Smithsonian Institution.,Mary W. Ballard,employer,Smithsonian Institution,https://profiles.si.edu/display/nBallardM11292005,1.B.
262,41851cf26f8d8613a47222feb27b34e66b5b56eb,Q56644224$9A3AFA4C-DBD0-4A9C-964A-D3DF3B93D90B,"14 Eskside West, Musselburgh is a category C listed building.","14 Eskside West, Musselburgh",designation,category C listed building,http://portal.historicenvironment.scot/designation/LB38279,1.B.
263,469529a8a9a6b96604315cc591a11e3071d2df48,Q30282549$5F529414-E47B-4402-BAB9-AD4492E612C2,The total revenue of Island Institute is 4915361 United States dollars.,Island Institute,total revenue,4915361 United States dollar,https://www.charitynavigator.org/ein/222786731,1.C.
264,0427581cda67794db9cab34a1f91379a8004acbd,Q76051026$0ad99c6c-43fb-846f-5698-dcc435710ae1,Noel Short died in 2001.,Noel Short,date of death,2001,http://archive.ph/cSCA9,1.D.
265,6b95043b169f39385fa71a78037973b99af24898,Q7641608$47e33a3d-4c25-d7d6-e4d9-3c56d83f6946,Sunshine on Leith has a review score of 4.5.,Sunshine on Leith,review score,4.5,https://www.allmusic.com/album/mw0000653180,1.B.
266,2af2a35df6599b5e560dcb5ac8c9d97311c3eaa2,q5576244$7E7796C9-31F7-4233-A441-BC97522D21BD,Goddard Bridge is located in the United States of America.,Goddard Bridge,land,United States of America,https://www.archinform.net/entry.htm?ID=f5jqjh5bq55cdtf6od8veurll8&loc=%2Fprojekte%2F35018.htm,1.B.
267,d0ec69ab3a776849605907206cf7452d3cdffa6c,Q106979426$49A887BC-DC4B-422B-9D8B-38848D1C1003,EIBIS 2018 - Bulgaria overview is about economics.,EIBIS 2018 - Bulgaria overview,about,economics,https://www.eib.org/en/publications/econ-eibis-2018-bulgaria,1.D.
268,7ce37e5a1e25f3ef0e9f83752c98f6fb17f4f497,Q370308$5250F334-8FD9-476F-8946-3E19FAEB7432,Henry Walter Bates was born on 08/02/1825.,Henry Walter Bates,date of birth,08/02/1825,https://www.britannica.com/biography/H-W-Bates,1.A.
269,71453f185df7a0002af998fdfb206f741bda7d2b,Q48889254$8158122b-4847-1f63-aab8-81d772e13e8c,Lars Schmidt's archive location is the Library of Congress Music Division.,Lars Schmidt,archive location,Library of Congress Music Division,https://www.loc.gov/collections/lars-schmidt/about-this-collection/,2.B.
270,4fda46ac2cf4ecd914a8f55d4d868cf1d1319776,Q7053018$8E093582-0766-4CBF-B048-2F60CB077E0C,Normand MacLeod died in 1796.,Normand MacLeod,date of death,1796,http://www.biographi.ca/en/bio/macleod_normand_4E.html,1.B.
271,4ab3dc1bc1221000e091f41d6b3126c71a0af041,Q94975696$10CA3309-F3DB-44D1-8DAC-E162DCC700D5,Margit Brandshtein died on 05/08/1945.,Margit Brandshtein,date of death,05/08/1945,https://yvng.yadvashem.org/nameDetails.html?itemId=1023973,1.B.
272,f0df1a75a7ac45442f0e95bc1d74163ea85de7e0,Q1036306$1513FFC5-49E2-4638-A4E9-6B3624E22EAD,High Civilization is of the genre pop rock.,High Civilization,genre,pop rock,https://www.allmusic.com/album/high-civilization-mw0000263043,1.B.
273,8f17753c0aa7c3d053f3f8a51d1cf1fffaa946e6,Q51880161$962E7025-FFA8-40A3-A526-90FC97B7A115,Henry Lacy served as a member of the 1545-47 Parliament.,Henry Lacy,held position,Member of the 1545-47 Parliament,https://www.historyofparliamentonline.org/volume/1509-1558/member/lacy-henry-1491-156465,2.B.
274,48c90d32322ec30e31898f334cdaddd92da9366c,Q3089019$22894F7D-9CBD-452F-BFDC-BCA53E95DD7D,Peter Kuper was born on 22/09/1958.,Peter Kuper,date of birth,22/09/1958,https://www.lambiek.net/artists/k/kuper.htm,1.B.
275,256847f032fdc46b46e3e4235c08c5e339b799b2,Q17845676$7D36509A-30A6-4ADE-BE19-6BCA1CB7396D,"Peebles, Innerleithen Road, Hydro Hotel, Lodge is located in the Scottish Borders.","Peebles, Innerleithen Road, Hydro Hotel, Lodge",is located in,Scottish Borders,http://portal.historicenvironment.scot/designation/LB39221,1.D.
276,05b63719a1fee26dbef6150eafce06bc972020b5,Q3442751$9D945B90-A72F-48F5-B6C0-33FA5E517C8C,Orlando's Column is located in front of the Bell Tower.,Orlando's Column,directions,in front of the Bell Tower,https://en.wikivoyage.org/wiki/Dubrovnik?oldid=3777139,1.A.
277,d4afbe26ed84e5f84d94086320fe8dbe0394617e,Q30169047$16B85CB4-C96D-4484-9FC9-31CB2016865A,Histiocytosis Association is based in the United States of America.,Histiocytosis Association,land,United States of America,https://www.charitynavigator.org/ein/222827069,1.D.
278,e19e5f6b9c8e0602736f7e4d1ed37477583e9fed,Q99607164$FB6AB94E-7EE9-456F-8746-888A8E3BC135,The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016 applies to the jurisdiction of the United Kingdom.,The Wireless Telegraphy (Licence Charges) (Amendment) Regulations 2016,applies to jurisdiction,United Kingdom,https://www.bailii.org/uk/legis/num_reg/2016/uksi_2016643_en_1.html,1.D.
279,df1aa8bf90cbfa8129379c275303e3c88027354b,q376278$290DDB8E-7DC0-4E26-8027-28C60891F56C,Julian Tuwim was born on 13/09/1894.,Julian Tuwim,date of birth,13/09/1894,https://www.britannica.com/biography/Julian-Tuwim,1.A.
280,0c0f79501dc71d11701d479543b6c9ced9ec28b2,Q63155402$1A226434-E5B3-4DCD-A3A3-586F2517198F,Charles Henry Thomas Alston was born in 1876.,Charles Henry Thomas Alston,date of birth,1876,https://www.gracesguide.co.uk/Charles_Henry_Thomas_Alston,1.A.
281,3923066bf80d90e2201082825ed9e951ad9d91d1,Q98446855$578ec893-4abe-0541-8763-e4ea71fba45e,The First African Presbyterian Church is archived by the Presbyterian Historical Society.,First African Presbyterian Church,archive location,Presbyterian Historical Society,https://www.history.pcusa.org/collections/research-tools/guides-archival-collections/rg-314,1.B.
282,f7172693254ffab5bf08f8fff80a9b86cffe4160,Q56757253$AD5DDD03-8976-4562-A6D7-EF3C53DECAAD,"The Criminal Code Amendment (Theft, Fraud, Bribery and Related Offences) Act 2000 was amended by the Statute Law Revision Act 2002.","Criminal Code Amendment (Theft, Fraud, Bribery and Related Offences) Act 2000",amended by,Statute Law Revision Act 2002,https://www.legislation.gov.au/Series/C2004A00730/Amendments,1.B.
283,1743fc1e22bbdfa804bb1c766bf16651812a1945,Q95113831$7D9BB203-4800-47BD-B4E0-A5EA235CA7B0,Beila Shteinlikht is a female.,Beila Shteinlikht,gender,female,https://yvng.yadvashem.org/nameDetails.html?itemId=1026890,1.B.
284,57fa5fdc8c4c9df60ca842edf21a9ade6499c99d,Q2054032$DC68A7AD-9585-4757-ACBD-6341FC725C48,David Cecil was a member of the 1523 Parliament.,David Cecil,held position,Member of the 1523 Parliament,https://www.historyofparliamentonline.org/volume/1509-1558/member/cecil-david-1460-1540,1.D.
